5
20
17
35
30
8
7
8
11
33
3
21
30
1
12
19
10
28
18
24
0
26
13
17
28
15
20
10
15
26
1
35
4
8
10
0
7
32
4
12
16
19
6
17
13
36
28
21
27
19
10
3
27
10
21
23
4
14
15
23
19
1
15
6
28
36
34
35
7
31
16
17
32
15
29
23
13
30
22
0
11
17
18
35
17
1
1
11
25
19
1
17
28
28
23
26
8
33
16
28
0
22
17
18
20
9
19
11
17
19
35
2
15
7
3
17
25
29
10
12
3
8
36
23
22
0
30
36
15
20
11
1
34
35
17
33
27
11
20
35
36
34
9
21
32
2
36
36
4
33
25
14
0
8
6
16
33
19
15
23
22
35
18
31
36
21
9
25
31
6
1
21
9
19
1
12
28
34
15
33
11
11
13
0
9
26
6
0
17
24
25
32
9
14
6
28
3
29
3
27
20
12
11
15
19
4
7
34
6
25
14
9
15
24
12
8
8
28
17
0
24
7
26
3
29
16
2
6
7
19
1
17
1
26
28
8
35
18
35
12
27
18
3
13
32
29
16
8
1
20
6
18
36
35
30
10
4
30
16
21
33
13
31
25
6
21
14
25
31
8
29
3
14
23
7
2
29
6
25
26
35
26
3
18
23
33
6
32
26
30
35
29
18
23
0
31
22
32
31
21
29
15
1
10
15
26
21
8
13
13
33
13
29
10
25
36
5
30
30
21
23
25
12
13
32
20
6
36
14
21
16
3
25
31
1
8
32
23
32
29
34
9
5
34
3
35
7
28
8
36
30
35
8
21
19
35
2
11
22
5
7
20
36
15
12
0
20
19
15
18
27
12
28
30
2
5
0
5
5
32
28
34
25
12
14
14
1
28
22
23
10
7
14
16
17
7
13
27
18
7
28
12
22
36
14
6
25
15
24
9
30
20
23
8
9
8
22
1
34
35
8
23
7
18
23
18
11
23
22
18
29
2
23
4
23
28
18
19
16
34
22
19
24
30
16
24
36
35
33
13
7
13
28
4
13
27
8
15
0
11
4
23
8
14
9
24
22
0
3
12
31
25
23
33
7
10
24
3
28
22
0
12
21
31
10
22
29
15
9
9
6
8
16
1
9
2
7
15
4
15
